% # columns="iter, evals, sigma, 0, fitness, xbest" seed=1019976, Mon Aug  5 20:21:00 2024, <python>{}</python>
1 10 0.9222591529375058 0 4.346915996971191 -0.5076814386654076 0.37417839412419696 1.4045352087114644 -0.08172888918164112 0.6229917205397495 0.8827398729928388 -0.2734735085314872 0.0862240742222562
2 20 0.8667266097840053 0 3.951654670008406 -0.3250998724821128 -0.6360890228082943 0.9221713022182393 -0.8304033575205139 -0.22775367627040605 1.2285643840374167 -0.1474243065099789 0.06918112368678642
3 30 0.7389689826738975 0 3.4190204048805026 -0.4422727985697007 -0.31313732521070436 0.04823778789559044 0.7806348939927733 0.0204149082762555 0.6326294204106807 0.3013145960631618 -0.2903465399668366
4 40 0.6382983182875892 0 2.838768203932141 -0.08768274038805218 -0.295252563342586 0.11166777375753545 0.18989741098546428 0.4089357245966439 0.5728072335369168 -0.045441806194523204 -0.3217649044716462
5 50 0.551526479488348 0 2.8945901131290417 -0.005049385424286373 -0.1549538604920073 0.22751637048654777 0.3614094873266166 0.45593089269516773 0.35693604297187703 0.10469311713025758 -0.3567316038895336
6 60 0.503487522735565 0 3.0189028322479143 -0.059053787554955925 -0.10901512361356377 0.765396517927628 -0.061410901825944206 0.06463552458065142 0.8105372259905836 0.5524681089700172 -0.27898814654849635
7 70 0.4886446219298181 0 3.086903883045832 0.16681950205335722 0.31383654296861724 -0.054275292564144095 -0.10997046527490123 -0.5978134490017111 0.35692812025526977 0.6420208176193253 -0.15867141901405996
8 80 0.4749243978562614 0 2.830139568837652 0.38739994311462256 0.4071554113327945 0.034938519226179326 0.08579321915503085 -0.06390189737023538 0.27294333667419457 0.7254145702487724 -0.12516161094399852
9 90 0.44062572693403723 0 1.9790753787608186 0.38356879529173216 0.09537343896405903 -0.047544155564825004 -0.04784629075408478 -0.24841805378585463 0.12341063049796679 0.19453156692559093 0.2032257645795254
10 100 0.446584984565296 0 2.7146981087420134 0.3539358966806887 -0.1531309530159572 0.8532450182728534 0.011475923575332284 0.16227598592291548 -0.2245207181973347 -0.14458325456880472 0.2758081657329584
11 110 0.4181875653728392 0 2.1652629123115834 -0.02577054411480595 -0.11064817646981925 0.21874280529105797 0.2172931548570127 0.1182300436356078 0.12902673223793065 0.11785575941126356 -0.6324618715876984
12 120 0.36713303071857073 0 2.2178831206602507 0.015425175831318201 0.2457049162195179 0.09218241479266523 -0.14307157995126368 -0.1838638939690111 0.2704928008428487 0.3892530854347415 -0.17886166499217032
13 130 0.31929304343401604 0 2.106556659430805 0.06893130774771644 0.4359626624171371 -0.17088437623348998 -0.16333120381648325 0.28621654112257433 -0.13736221653532715 -0.14590496262599695 -0.014495352803274339
14 140 0.29926618987707876 0 2.1428769790609974 -0.20248720312389945 0.3053708481449256 -0.30663220370533195 0.21143684457736545 0.01715986527197569 -0.16124253341800504 0.0840690537339153 -0.188574822466993
15 150 0.29309667644224124 0 0.7523750444859236 0.03134951094117398 0.0017814428625487488 -0.02619172541754855 0.19215414463983765 0.12645838325506664 -0.06454308439686843 0.004390004586410548 -0.09484831169076843
16 160 0.25628148690932206 0 1.0260025504045172 0.10302325737920792 -0.11127888466946148 -0.052804904205331044 0.06029985215340153 0.09205721824551483 -0.24893276261675085 -0.08167288705010688 0.035345229407310746
17 170 0.23809878181484043 0 1.879831098150238 -0.3897433832648674 0.03972453450597621 0.14803293615823354 0.2204883633902413 -0.13640530421306735 -0.18096169161859693 0.04329328877069064 -0.12836663037189844
18 180 0.21713737601569527 0 1.0412946925480253 -0.0742759873826556 0.13840436862519637 -0.026041301203967297 0.09651570826173148 -0.1884351583346539 -0.10448201227528314 0.14785698285268364 -0.054499451574782004
