% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=1019976, Mon Aug  5 20:21:00 2024, <python>{}</python>
1 10 0.9222591529375058 0 0 0.9386735135966192 0.9117185559019775 0.9160076957306305 0.8803688527117829 0.9209895870816335 0.9230052825435551 0.9075839655122195 0.8964985019894012
2 20 0.8667266097840053 0 0 0.8662625531121372 0.8436410726069095 0.8521933308350549 0.8373939457278177 0.8690000536841714 0.8222252554939736 0.8379807488593118 0.8394870348918378
3 30 0.7389689826738975 0 0 0.7230891313285454 0.6800571439686359 0.7112240952223204 0.7121021705164353 0.738617287258535 0.6940112292512197 0.6862658173583671 0.7149691133510483
4 40 0.6382983182875892 0 0 0.6130602133277893 0.5696902804282757 0.5951441950836989 0.6016861451600976 0.6256386646878904 0.5933790931095149 0.5883935076870656 0.6081433895938992
5 50 0.551526479488348 0 0 0.5209549729845363 0.47866564013586316 0.5052647132769885 0.5202187289293064 0.5370449735652836 0.5024668662595926 0.5168174072500827 0.4955498482621692
6 60 0.503487522735565 0 0 0.4567893930683798 0.43245194247754254 0.4610481356502561 0.4674308728101398 0.48048899980840426 0.44566150850056785 0.4556268480844511 0.45661541894009566
7 70 0.4886446219298181 0 0 0.43966510348358795 0.43126263757093464 0.4454093859001541 0.4409677293199135 0.4484726876510833 0.4558551022334784 0.43054612162541334 0.4360434979681012
8 80 0.4749243978562614 0 0 0.43408452675632525 0.39131679526914104 0.4336671425096598 0.42610189222681455 0.4244771908836733 0.4475444966681553 0.40703775857297136 0.42588388379366093
9 90 0.44062572693403723 0 0 0.39125552709950834 0.3561245402000905 0.3938914842744587 0.3806134908932849 0.39156247054865906 0.4097504306044656 0.38354594538586995 0.39299713353265886
10 100 0.446584984565296 0 0 0.40114762010822913 0.3532353538458586 0.40566562257068894 0.3849256027623623 0.39261583854960996 0.4067965573967149 0.3874478500316922 0.39538468404714694
11 110 0.4181875653728392 0 0 0.3808098521811521 0.32479474615321385 0.361112038691986 0.3526050597122841 0.36289464160625085 0.3807783646787098 0.35537140807302564 0.3779286760236416
12 120 0.36713303071857073 0 0 0.32532246065822046 0.28156941292770904 0.3128428450680394 0.3077815905160613 0.32221256409926835 0.3189442824505948 0.31850024662887155 0.31238071809997614
13 130 0.31929304343401604 0 0 0.285606580319438 0.24357402052213986 0.26935356028712354 0.24706370046782364 0.27049903117922325 0.27331958094061237 0.27433271880604326 0.2691402389265958
14 140 0.29926618987707876 0 0 0.2634927447863083 0.22867546666495642 0.2521771421709174 0.23270951654954283 0.24910661563460354 0.25459671088643665 0.24785331396803223 0.24538799584875964
15 150 0.29309667644224124 0 0 0.2504836548856045 0.22909007694137082 0.24638342825510604 0.22350314692983225 0.24129727815510066 0.23591921675399474 0.2355783413705017 0.2476080502651644
16 160 0.25628148690932206 0 0 0.21721698417389873 0.20175350958268537 0.20871784813979033 0.19291764992919117 0.20561299390825433 0.2001350371493629 0.20463635447479456 0.2084691143404466
17 170 0.23809878181484043 0 0 0.20510039820980167 0.18723581409599077 0.19290142383237827 0.17485923907065093 0.1910456399980881 0.1826381254119945 0.19240448768985252 0.18953015122897227
18 180 0.21713737601569527 0 0 0.18116641928674213 0.17173550756519507 0.17473783531802548 0.15463696961104578 0.17147367590335713 0.1651183346542357 0.17223321921111198 0.16574665718621526
